model	U	wc	method	eb1-g1_1	eb2-g1_1	eb3-g1_1	eb4-g1_1	tb1-g1_1	tb2-g1_1	tb3-g1_1	tb4-g1_1	eb1-g2_1	eb2-g2_1	eb3-g2_1	eb4-g2_1	tb1-g2_1	tb2-g2_1	tb3-g2_1	tb4-g2_1	mu	t	ave_mu	ave_t	sector_sb1	consistency_sb1	sector_sb2	consistency_sb2	Sub-bath 1 weight	Sub-bath 2 weight	opt_iterations	opt_time_ratio	distance	session_id	datetime
4s_4b_2sb	4.0	2.0	subplex	1.7899636759908013	-0.45472359847136556	-0.18748742943838434	-1.328611916138799	-0.6399769746809979	0.3724515733022702	0.16192541366287933	0.5191699604981763	-0.41461454935569425	1.7858750391243663	-1.2798519159392134	-0.16553710383415754	-0.3665011641362112	0.6387912785010401	0.52945772438676	-0.13180576517667136	1.489795918367347	1.0	1.0000611711987115	-0.9645850000294205	R0:N10:S0:1	Y	R0:N10:S0:1	Y	0.500000	0.500000	1594	0.578	4.279601896e-06	mu_sweep_20250904_103945	2025-09-04@10:51
4s_4b_2sb	4.0	2.0	subplex	1.7233227190304725	-1.1329325096357925	2.230576246482862	-0.3203306855543536	-0.6140380128272116	0.559952048207614	-0.15568325043775738	0.32755460042161144	-0.18590809550936307	1.7649630766274162	-1.297829965726907	-0.43528720022672474	-0.13194844245880447	0.6385652638378294	0.5292086912537031	-0.36623637623286975	1.510204081632653	1.0	1.0000573154407353	-0.9645254985874068	R0:N8:S0:1	Y	R0:N10:S0:1	Y	0.500000	0.500000	629	0.271	1.154515652e-05	mu_sweep_20250904_103945	2025-09-04@10:52
4s_4b_2sb	4.0	2.0	subplex	1.7697912442424222	-0.34740569852706427	0.5529785195792241	-1.182818889885711	-0.6359123086015586	0.3348676961251049	0.058154290592053764	0.5594033385914423	-0.3473762182655026	1.7698048767422214	-1.1827300144757866	0.5533427009370429	-0.334838482191858	0.6359064423001275	0.5594148357716302	0.05819764237587938	1.530612244897959	1.0	1.0000142459867398	-0.9646207401338253	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	750	0.693	1.180750388e-05	mu_sweep_20250904_103945	2025-09-04@10:54
4s_4b_2sb	4.0	2.0	subplex	1.7733760599126007	-0.3724735635434799	0.6533574949631145	-1.2219907680192508	-0.6364560206186745	0.3397635008181378	-0.07916649686424636	0.5586052468920615	-0.3725208323397015	1.773889069567859	-1.2222075007770017	0.6563016356868678	-0.33981385719659496	0.6364327417493936	0.5586022172542744	0.07971261182145421	1.5510204081632653	1.0	1.000013008056665	-0.9646407957857946	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	790	0.455	8.178474183e-06	mu_sweep_20250904_103945	2025-09-04@10:55
4s_4b_2sb	4.0	2.0	subplex	1.7852301943619555	-0.39744626745412936	0.7664429895438729	-1.2614624549215558	-0.6350718882929856	0.3445267681754851	0.10926476372256953	0.5579000015901272	-0.39743999951079956	1.78354035910465	-1.2613190210865857	0.7567624779089749	-0.3445136115653643	0.6353521640931039	0.5578756342383462	-0.10711012744416243	1.5714285714285714	1.0	1.0000117185994732	-0.9646601124718567	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	710	0.346	5.771482953e-06	mu_sweep_20250904_103945	2025-09-04@10:55
4s_4b_2sb	4.0	2.0	subplex	0.8009949453013232	-0.4203481826731561	1.7841072980045083	-1.292092904105635	-0.12556037522332833	0.3470564603106214	0.6337972383599567	0.5575281747348259	-0.420304949622079	1.783963344942633	-1.2919782645525397	0.8005835409794293	-0.34701953472744734	0.6338096273080136	0.557541732650765	0.12543515465883975	1.5918367346938775	1.0	1.000010692323922	-0.9646710108171822	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	566	0.744	4.144580415e-06	mu_sweep_20250904_103945	2025-09-04@10:56
4s_4b_2sb	4.0	2.0	subplex	0.8932011943634401	-0.44535813954246906	1.8016009378360824	-1.3311485415187827	0.15972186324227736	0.35153015943439114	-0.6289021109503456	0.5567733930749004	-0.5095096538721222	1.6504873771765662	-1.288493195529556	-0.3760219467081986	-0.2800302672913455	0.6348550154335444	0.5474566380923854	-0.2142044904406432	1.6122448979591835	1.0	1.000047006621031	-0.9645530433909834	R0:N8:S0:1	Y	R0:N10:S0:1	Y	0.500000	0.500000	623	0.307	5.525647645e-06	mu_sweep_20250904_103945	2025-09-04@10:57
4s_4b_2sb	4.0	2.0	subplex	2.0907936337449042	-0.4687480298127549	1.2618466250837905	-1.3740309252511784	0.5370863001418898	0.35540734279200314	0.3799312686389851	0.5580753172363764	-0.4679499446701134	1.2584393447206406	-1.3708873386722003	2.081678191090434	-0.3546331326581894	0.3768118673964277	0.5582587377339333	-0.5388144161892303	1.6326530612244898	1.0	1.000009424600286	-0.9647005169921213	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	591	0.275	2.610320824e-06	mu_sweep_20250904_103945	2025-09-04@10:59
4s_4b_2sb	4.0	2.0	subplex	1.7831463987272167	-0.49018316873413603	0.8618997873823724	-1.3885636513437958	-0.6281205885625503	0.35566248986789695	0.171499882484822	0.555918459266227	-0.48997662186273544	1.7721000511350655	-1.3870733052073732	0.8321510412733011	-0.35542593945233547	0.6304013731047831	0.5558224540258178	0.1608273779257744	1.6530612244897958	1.0	1.0000080810683012	-0.9647054294714097	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	606	0.389	1.705743089e-06	mu_sweep_20250904_103945	2025-09-04@11:00
4s_4b_2sb	4.0	2.0	subplex	1.0458024804371115	-0.5150666471670362	1.8931721002796906	-1.434225025580599	-0.2711365412601128	0.36049791062216063	-0.5984939612700155	0.5562052797444493	-0.5131036944981201	1.8024391322672748	-1.4208492041901037	0.9190902381838143	-0.3583016346184093	0.6205277473970876	0.5556341745912883	0.20432197259908358	1.6734693877551021	1.0	1.0000066277906359	-0.9647223072954831	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	1424	0.939	1.269732676e-06	mu_sweep_20250904_103945	2025-09-04@11:01
4s_4b_2sb	4.0	2.0	subplex	0.9834639796973119	-0.5338748264391852	1.8397052170925448	-1.447357506804821	-0.2473868446346889	0.35899976598462485	-0.6074341878327076	0.5563917832432438	-0.5366527659295914	1.1422096617697228	-1.464694466253873	2.009367379597965	-0.3619754400177686	0.34811266104958577	0.5569917980632072	-0.562083307203362	1.693877551020408	1.0	1.0000068300450158	-0.9647335560359813	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	882	0.339	1.035640744e-06	mu_sweep_20250904_103945	2025-09-04@11:02
4s_4b_2sb	4.0	2.0	subplex	1.1692327003223455	-0.5665116256013273	2.1244647669071304	-1.5286566399561385	-0.3896317114849187	0.3711729329380118	0.5416515074351074	0.5554777590268888	-0.5538151046452822	1.7894447465454781	-1.464631472058847	0.9133926395667281	-0.3585238810271222	0.615813774435521	0.5562463259758568	0.2229278860837525	1.7142857142857142	1.0	1.0000036532888137	-0.9647462366486924	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	563	0.368	8.466667819e-07	mu_sweep_20250904_103945	2025-09-04@11:03
4s_4b_2sb	4.0	2.0	subplex	0.9432676827118711	-0.5765970793954054	1.810369394798113	-1.49624827398667	0.25063312964105927	-0.36076971545532116	0.6073138194414808	0.5561323635934933	-0.5742783245980745	1.7700347287934501	-1.4852048055925042	0.8912387825738354	-0.35846149516894077	0.6160519951878973	0.5563278932754645	0.2226959129745793	1.7346938775510203	1.0	1.0000057899107244	-0.9647291230525659	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	575	0.353	6.995900420e-07	mu_sweep_20250904_103945	2025-09-04@11:04
4s_4b_2sb	4.0	2.0	subplex	1.7332368999933512	-0.5971897593447006	0.8400009145625417	-1.511053069522687	-0.6205189587661577	0.3604954017416056	0.20847985250413903	0.5551067166129973	-0.600287287948803	1.7431900995485823	-1.5217843940001226	0.8515080250043239	-0.36331419812915067	0.6192518725284574	0.5541200688842018	0.21457324713786424	1.7551020408163265	1.0	1.0000064947656826	-0.9647287888360709	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	575	0.361	7.183600547e-07	mu_sweep_20250904_103945	2025-09-04@11:05
4s_4b_2sb	4.0	2.0	subplex	1.7122849038314223	-0.6149868139932104	0.821795070735807	-1.523397612652251	-0.620088696280465	0.358184839940459	0.2090306322745119	0.5560725656454863	-0.6237588899483932	1.7497682774038976	-1.5542549866312703	0.8659264801728909	-0.3661514912251519	0.6143287580391241	0.5534329453281419	0.23268383153499206	1.7755102040816326	1.0	1.000006065151087	-0.9647316105307848	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	869	0.605	6.798729621e-07	mu_sweep_20250904_103945	2025-09-04@11:05
4s_4b_2sb	4.0	2.0	subplex	2.079180955152091	1.0580180795375491	-1.750983095754655	-0.6804261884104325	-0.559760228445795	0.3774866853801479	-0.5459229410321222	0.40036825148309857	-0.6521699296053126	1.8240189681511279	-1.611904702187139	0.9376673417491659	-0.37411277259909914	0.5961321362374191	0.5519803900966753	0.2875649796437161	1.7959183673469385	1.0	1.0000032965534824	-0.9648123197617251	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	912	0.373	4.410084632e-07	mu_sweep_20250904_103945	2025-09-04@11:06
4s_4b_2sb	4.0	2.0	subplex	1.2050167305768733	-1.8793106362586798	3.0653562487920336	-0.7091028478209027	-0.5069651086982732	0.5549522385980947	-0.4944683307668125	0.4102351971578321	-0.6695219821411591	1.8151597160472568	-1.623597386829218	0.9288399875234292	-0.3718186621858036	0.593069016350983	0.5531761217869986	0.29439489636329896	1.816326530612245	1.0	0.9999956004246291	-0.9648420939010761	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	611	0.255	7.279110716e-07	mu_sweep_20250904_103945	2025-09-04@11:08
4s_4b_2sb	4.0	2.0	subplex	1.6793288679008072	-0.6721234622032524	0.8068410191495292	-1.57479149941863	-0.6131367463548121	0.35480338623950314	0.23141169836418635	0.5579859826639759	-0.6783055573309649	1.7305040528718862	-1.5983995666016932	0.8618478958174469	-0.3605732452434416	0.6031616704361886	0.5565667930680807	0.26326953354110344	1.8367346938775508	1.0	1.0000051547256672	-0.9647294836808202	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	1751	0.561	6.477314929e-07	mu_sweep_20250904_103945	2025-09-04@11:09
4s_4b_2sb	4.0	2.0	subplex	1.6756756018622148	-0.6861746913419456	0.8124638005482738	-1.5805627628742998	-0.6082722613427877	0.34960171599805556	0.24484315111624233	0.5606659615331844	-0.6949872268593547	1.7516787148272943	-1.6139618001595224	0.8817702663169487	-0.3578561037731696	0.5934322101222518	0.5587343232092192	0.28814050121072937	1.8571428571428572	1.0	1.0000041115334783	-0.9647308731053855	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	1135	0.649	6.000179821e-07	mu_sweep_20250904_103945	2025-09-04@11:09
4s_4b_2sb	4.0	2.0	subplex	1.6626754182649066	-0.7039038198197619	0.8030980420094922	-1.5946823056609394	-0.6060296021588049	0.34741617442581785	0.2506859306211352	0.5617246185169429	-0.716519937464972	1.7598815822821177	-1.640775572317728	0.8824147429185669	-0.3590702527498009	0.5877585621108832	0.5587973490797333	0.3024545238328437	1.8775510204081631	1.0	1.000003583937857	-0.9647338564670397	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	750	0.309	5.867203582e-07	mu_sweep_20250904_103945	2025-09-04@11:10
4s_4b_2sb	4.0	2.0	subplex	1.6437879764372565	-0.7165881769527956	0.7887223453884572	-1.5970563232482975	-0.6045082511113591	0.34107526231400165	0.25342281361554164	0.5645854584690977	-0.736904476832535	1.8048323095971281	-1.669705108017072	0.9040548871968271	-0.3597580263146428	0.5745827333688467	0.5599137542690259	0.33224176164461316	1.8979591836734693	1.0	1.0000025897252984	-0.9647384313587422	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	582	0.288	5.846663153e-07	mu_sweep_20250904_103945	2025-09-04@11:11
4s_4b_2sb	4.0	2.0	subplex	1.7492636055869968	-0.7478933022908101	0.8648254987290847	-1.663217967853448	-0.5804506897891895	0.35194702102681097	0.3181068336956643	0.562919517644424	-0.7651465672208707	1.8452462882429088	-1.7243241369569873	0.9078182414948649	-0.3673794194040427	0.5668156717118841	0.5582476903950057	0.35199086456306194	1.9183673469387754	1.0	1.0000011255284058	-0.9647723719225929	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	1290	0.419	2.583466711e-07	mu_sweep_20250904_103945	2025-09-04@11:11
4s_4b_2sb	4.0	2.0	subplex	1.9710922971091365	-0.7845209037006924	0.9448899806084902	-1.7591504608246011	-0.5431783150245837	0.36780817293797785	0.39671235959199724	0.5609344450233167	-0.7853374598393739	1.7007775915049403	-1.7198731729148573	0.8197056963473623	-0.3653039417877064	0.58864235960359	0.5556283167019711	0.30187089498377717	1.9387755102040816	1.0	1.000001118315011	-0.9647810650706125	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	619	0.307	3.269608924e-07	mu_sweep_20250904_103945	2025-09-04@11:12
4s_4b_2sb	4.0	2.0	subplex	1.9027199822407013	-0.784109195319583	0.9152161403772936	-1.7180345394573635	-0.545659526321747	0.3505319206143094	0.3877401496861222	0.5677019558563348	-0.8079706258535145	1.9470988960293165	-1.7921377915535217	0.9201508780642399	-0.37075428175792896	0.5458422289340583	0.559955447040507	0.3939461373609304	1.9591836734693877	1.0	0.9999979465507286	-0.96480635467714	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	1173	0.407	2.027504137e-07	mu_sweep_20250904_103945	2025-09-04@11:12
4s_4b_2sb	4.0	2.0	subplex	1.8257129290354368	-0.8151156961939745	0.8669335628195951	-1.7628312651397402	-0.558494227917331	0.3589533612196141	0.3672340972613232	0.5632956731664072	-0.8441934675896066	1.85091473258952	-1.8388509891948759	0.8732508647941835	-0.38196750842788874	0.557264542154954	0.5518477529023403	0.372798351711339	1.9795918367346939	1.0	1.0000000421836417	-0.9648019190416001	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	561	0.295	1.040838636e-07	mu_sweep_20250904_103945	2025-09-04@11:12
4s_4b_2sb	4.0	2.0	subplex	1.9059362270644788	-0.8219494981106457	0.8842724026736517	-1.7660141958391906	-0.541983387884309	0.3496812068250794	0.3968995712777902	0.5699304244730262	-0.8515722799225878	1.9135196459888046	-1.8374093226096082	0.8821821513635597	-0.37268360879886137	0.5445398795760399	0.5587643566323242	0.3960669563540887	2.0	1.0	0.9999977183907222	-0.9648147011125069	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	1143	0.366	1.827465843e-07	mu_sweep_20250904_103945	2025-09-04@11:12
